Mã sinh viên,Ngày,Tên,Danh Mục,Số Tiền,Ghi Chú
B24DCCC000,2024-06-17,dat,Mua sắm,419122,Chi phí cần thiết trong tháng
B24DCCC000,2024-02-27,dat,Mua sắm,335731,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-08-29,dat,Khác,295199,Thanh toán dịch vụ
B24DCCC000,2024-11-29,dat,Giải trí,269178,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-09-01,dat,Y tế,378009,Chi phí cần thiết trong tháng
B24DCCC000,2024-08-28,dat,Mua sắm,256515,Chi phí cần thiết trong tháng
B24DCCC000,2024-09-22,dat,Ăn uống,75006,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-10-24,dat,Y tế,29378,Chi phí cần thiết trong tháng
B24DCCC000,2024-06-22,dat,Giải trí,349067,Khoản chi đột xuất
B24DCCC000,2024-05-17,dat,Y tế,354770,Thanh toán dịch vụ
B24DCCC000,2024-10-19,dat,Mua sắm,52768,Khoản chi đột xuất
B24DCCC000,2024-05-27,dat,Ăn uống,240285,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-03-25,dat,Ăn uống,210686,Chi phí cần thiết trong tháng
B24DCCC000,2024-06-22,dat,Giải trí,234281,Thanh toán dịch vụ
B24DCCC000,2024-03-26,dat,Mua sắm,98586,Thanh toán dịch vụ
B24DCCC000,2024-03-31,dat,Ăn uống,124972,Khoản chi đột xuất
B24DCCC000,2024-05-15,dat,Ăn uống,481012,Chi phí cần thiết trong tháng
B24DCCC000,2024-06-07,dat,Mua sắm,224884,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-12-11,dat,Di chuyển,194763,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-05-04,dat,Học tập,155100,Khoản chi đột xuất
B24DCCC000,2024-06-17,dat,Khác,101432,Chi phí cần thiết trong tháng
B24DCCC000,2024-02-21,dat,Di chuyển,250782,Thanh toán dịch vụ
B24DCCC000,2024-08-29,dat,Mua sắm,28101,Thanh toán dịch vụ
B24DCCC000,2024-07-11,dat,Di chuyển,140992,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-09-02,dat,Ăn uống,203052,Chi phí cần thiết trong tháng
B24DCCC000,2024-04-01,dat,Giải trí,428512,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-12-10,dat,Di chuyển,53133,Thanh toán dịch vụ
B24DCCC000,2024-09-17,dat,Y tế,167643,Thanh toán dịch vụ
B24DCCC000,2024-11-09,dat,Khác,34286,Thanh toán dịch vụ
B24DCCC000,2024-01-27,dat,Học tập,258688,Chi phí cần thiết trong tháng
B24DCCC000,2024-11-13,dat,Khác,162792,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-08-19,dat,Ăn uống,465780,Thanh toán dịch vụ
B24DCCC000,2024-05-05,dat,Khác,273305,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-09-02,dat,Di chuyển,413196,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-06-14,dat,Ăn uống,471316,Thanh toán dịch vụ
B24DCCC000,2024-10-13,dat,Mua sắm,403422,Chi phí cần thiết trong tháng
B24DCCC000,2024-01-07,dat,Học tập,327866,Khoản chi đột xuất
B24DCCC000,2024-02-23,dat,Giải trí,99566,Khoản chi đột xuất
B24DCCC000,2024-09-02,dat,Khác,278653,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-07-22,dat,Giải trí,266058,Thanh toán dịch vụ
B24DCCC000,2024-10-11,dat,Y tế,335682,Thanh toán dịch vụ
B24DCCC000,2024-02-09,dat,Ăn uống,195114,Thanh toán dịch vụ
B24DCCC000,2024-02-10,dat,Giải trí,38346,Thanh toán dịch vụ
B24DCCC000,2024-10-12,dat,Y tế,135844,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-08-21,dat,Học tập,218307,Khoản chi đột xuất
B24DCCC000,2024-01-10,dat,Ăn uống,169712,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-08-12,dat,Mua sắm,101361,Khoản chi đột xuất
B24DCCC000,2024-08-30,dat,Ăn uống,365478,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-02-02,dat,Giải trí,221529,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-07-20,dat,Ăn uống,472536,Chi phí cần thiết trong tháng
B24DCCC000,2024-10-06,dat,Khác,469228,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-02-26,dat,Khác,387141,Thanh toán dịch vụ
B24DCCC000,2024-02-17,dat,Ăn uống,114387,Khoản chi đột xuất
B24DCCC000,2024-03-07,dat,Học tập,111003,Khoản chi đột xuất
B24DCCC000,2024-09-05,dat,Di chuyển,316888,Chi phí cần thiết trong tháng
B24DCCC000,2024-04-03,dat,Học tập,250935,Khoản chi đột xuất
B24DCCC000,2024-05-05,dat,Giải trí,390060,Chi phí cần thiết trong tháng
B24DCCC000,2024-01-27,dat,Giải trí,115912,Khoản chi đột xuất
B24DCCC000,2024-04-28,dat,Giải trí,135262,Chi phí cần thiết trong tháng
B24DCCC000,2024-07-11,dat,Ăn uống,491720,Khoản chi đột xuất
B24DCCC000,2024-03-22,dat,Ăn uống,254963,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-10-12,dat,Y tế,463371,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-09-21,dat,Di chuyển,279256,Chi phí cần thiết trong tháng
B24DCCC000,2024-08-29,dat,Y tế,332898,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-09-05,dat,Ăn uống,63394,Khoản chi đột xuất
B24DCCC000,2024-10-15,dat,Học tập,347413,Thanh toán dịch vụ
B24DCCC000,2024-04-19,dat,Giải trí,246989,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-07-25,dat,Mua sắm,196440,Chi phí cần thiết trong tháng
B24DCCC000,2024-01-07,dat,Mua sắm,104111,Thanh toán dịch vụ
B24DCCC000,2024-12-17,dat,Học tập,25707,Chi phí cần thiết trong tháng
B24DCCC000,2024-06-20,dat,Ăn uống,373931,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-02-06,dat,Học tập,285057,Thanh toán dịch vụ
B24DCCC000,2024-09-08,dat,Giải trí,47210,Thanh toán dịch vụ
B24DCCC000,2024-02-22,dat,Giải trí,453705,Thanh toán dịch vụ
B24DCCC000,2024-02-03,dat,Y tế,378545,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-11-27,dat,Ăn uống,118443,Khoản chi đột xuất
B24DCCC000,2024-10-26,dat,Giải trí,306874,Khoản chi đột xuất
B24DCCC000,2024-02-27,dat,Mua sắm,183778,Thanh toán dịch vụ
B24DCCC000,2024-01-12,dat,Khác,351220,Chi phí cần thiết trong tháng
B24DCCC000,2024-10-10,dat,Di chuyển,451139,Thanh toán dịch vụ
B24DCCC000,2024-11-03,dat,Học tập,358315,Thanh toán dịch vụ
B24DCCC000,2024-11-06,dat,Mua sắm,392439,Chi phí cần thiết trong tháng
B24DCCC000,2024-08-06,dat,Mua sắm,427450,Thanh toán dịch vụ
B24DCCC000,2024-12-29,dat,Giải trí,267190,Thanh toán dịch vụ
B24DCCC000,2024-06-16,dat,Mua sắm,328163,Thanh toán dịch vụ
B24DCCC000,2024-01-25,dat,Mua sắm,341414,Thanh toán dịch vụ
B24DCCC000,2024-06-26,dat,Y tế,387892,Thanh toán dịch vụ
B24DCCC000,2024-07-25,dat,Học tập,382348,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-09-05,dat,Y tế,487103,Thanh toán dịch vụ
B24DCCC000,2024-11-16,dat,Giải trí,253487,Chi phí cần thiết trong tháng
B24DCCC000,2024-12-06,dat,Khác,46114,Thanh toán dịch vụ
B24DCCC000,2024-05-11,dat,Ăn uống,435808,Thanh toán dịch vụ
B24DCCC000,2024-01-14,dat,Giải trí,426487,Chi phí cần thiết trong tháng
B24DCCC000,2024-05-06,dat,Mua sắm,205034,Thanh toán dịch vụ
B24DCCC000,2024-02-20,dat,Mua sắm,55055,Thanh toán dịch vụ
B24DCCC000,2024-11-28,dat,Ăn uống,498842,Thanh toán dịch vụ
B24DCCC000,2024-07-11,dat,Học tập,499018,Thanh toán dịch vụ
B24DCCC000,2024-07-24,dat,Di chuyển,123144,Chi phí cần thiết trong tháng
B24DCCC000,2024-03-31,dat,Di chuyển,371524,Thanh toán dịch vụ
B24DCCC000,2024-02-10,dat,Khác,359100,Chi phí cần thiết trong tháng
B24DCCC000,2024-03-19,dat,Ăn uống,453064,Thanh toán dịch vụ
B24DCCC000,2024-12-04,dat,Ăn uống,354713,Thanh toán dịch vụ
B24DCCC000,2024-02-17,dat,Di chuyển,85303,Khoản chi đột xuất
B24DCCC000,2024-04-23,dat,Ăn uống,295667,Thanh toán dịch vụ
B24DCCC000,2024-08-14,dat,Di chuyển,27822,Chi phí cần thiết trong tháng
B24DCCC000,2024-04-19,dat,Mua sắm,319024,Khoản chi đột xuất
B24DCCC000,2024-11-15,dat,Ăn uống,148433,Khoản chi đột xuất
B24DCCC000,2024-02-06,dat,Di chuyển,465821,Chi phí cần thiết trong tháng
B24DCCC000,2024-05-18,dat,Mua sắm,266094,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-10-19,dat,Di chuyển,442697,Chi phí cần thiết trong tháng
B24DCCC000,2024-03-07,dat,Giải trí,69861,Chi phí cần thiết trong tháng
B24DCCC000,2024-06-20,dat,Khác,483106,Khoản chi đột xuất
B24DCCC000,2024-05-03,dat,Di chuyển,87950,Thanh toán dịch vụ
B24DCCC000,2024-07-07,dat,Khác,26168,Thanh toán dịch vụ
B24DCCC000,2024-06-04,dat,Mua sắm,149261,Chi phí cần thiết trong tháng
B24DCCC000,2024-01-29,dat,Khác,208299,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-08-25,dat,Mua sắm,207331,Chi phí cần thiết trong tháng
B24DCCC000,2024-05-12,dat,Ăn uống,145091,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-09-03,dat,Y tế,132077,Khoản chi đột xuất
B24DCCC000,2024-10-20,dat,Di chuyển,484966,Thanh toán dịch vụ
B24DCCC000,2024-11-30,dat,Di chuyển,22567,Thanh toán dịch vụ
B24DCCC000,2024-07-15,dat,Y tế,197691,Chi phí cần thiết trong tháng
B24DCCC000,2024-12-23,dat,Ăn uống,269246,Chi phí cần thiết trong tháng
B24DCCC000,2024-10-21,dat,Di chuyển,140224,Thanh toán dịch vụ
B24DCCC000,2024-03-11,dat,Học tập,287333,Thanh toán dịch vụ
B24DCCC000,2024-05-14,dat,Khác,254354,Chi phí cần thiết trong tháng
B24DCCC000,2024-05-24,dat,Di chuyển,362482,Chi phí cần thiết trong tháng
B24DCCC000,2024-04-10,dat,Khác,376350,Thanh toán dịch vụ
B24DCCC000,2024-07-19,dat,Ăn uống,440883,Thanh toán dịch vụ
B24DCCC000,2024-08-14,dat,Ăn uống,124289,Chi phí cần thiết trong tháng
B24DCCC000,2024-05-19,dat,Y tế,277255,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-09-19,dat,Khác,46307,Chi phí cần thiết trong tháng
B24DCCC000,2024-11-07,dat,Ăn uống,61188,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-02-12,dat,Y tế,139780,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-01-18,dat,Di chuyển,138973,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-08-31,dat,Di chuyển,94691,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-12-27,dat,Di chuyển,350192,Thanh toán dịch vụ
B24DCCC000,2024-01-07,dat,Giải trí,252988,Thanh toán dịch vụ
B24DCCC000,2024-09-02,dat,Di chuyển,150014,Chi phí cần thiết trong tháng
B24DCCC000,2024-12-18,dat,Ăn uống,433782,Chi phí cần thiết trong tháng
B24DCCC000,2024-03-28,dat,Di chuyển,474600,Chi phí cần thiết trong tháng
B24DCCC000,2024-10-11,dat,Ăn uống,300970,Thanh toán dịch vụ
B24DCCC000,2024-11-15,dat,Học tập,330820,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-01-19,dat,Khác,426081,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-04-17,dat,Y tế,206657,Thanh toán dịch vụ
B24DCCC000,2024-04-01,dat,Giải trí,352751,Khoản chi đột xuất
B24DCCC000,2024-06-26,dat,Ăn uống,248030,Khoản chi đột xuất
B24DCCC000,2024-05-13,dat,Y tế,264862,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-05-31,dat,Mua sắm,243705,Khoản chi đột xuất
B24DCCC000,2024-02-16,dat,Mua sắm,330446,Chi phí cần thiết trong tháng
B24DCCC000,2024-01-28,dat,Mua sắm,92985,Thanh toán dịch vụ
B24DCCC000,2024-02-19,dat,Giải trí,149388,Thanh toán dịch vụ
B24DCCC000,2024-03-10,dat,Học tập,461102,Khoản chi đột xuất
B24DCCC000,2024-08-11,dat,Di chuyển,148725,Thanh toán dịch vụ
B24DCCC000,2024-12-01,dat,Học tập,356048,Khoản chi đột xuất
B24DCCC000,2024-01-06,dat,Ăn uống,272935,Thanh toán dịch vụ
B24DCCC000,2024-05-21,dat,Khác,412922,Chi phí cần thiết trong tháng
B24DCCC000,2024-01-23,dat,Y tế,58026,Chi phí cần thiết trong tháng
B24DCCC000,2024-11-16,dat,Ăn uống,100436,Thanh toán dịch vụ
B24DCCC000,2024-02-26,dat,Mua sắm,257038,Chi phí cần thiết trong tháng
B24DCCC000,2024-12-08,dat,Giải trí,448358,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-04-07,dat,Học tập,298154,Khoản chi đột xuất
B24DCCC000,2024-03-03,dat,Học tập,31427,Thanh toán dịch vụ
B24DCCC000,2024-10-18,dat,Ăn uống,52237,Chi phí cần thiết trong tháng
B24DCCC000,2024-08-28,dat,Học tập,395269,Chi phí cần thiết trong tháng
B24DCCC000,2024-07-07,dat,Giải trí,58305,Khoản chi đột xuất
B24DCCC000,2024-03-25,dat,Giải trí,283537,Chi phí cần thiết trong tháng
B24DCCC000,2024-11-05,dat,Y tế,79167,Chi phí cần thiết trong tháng
B24DCCC000,2024-07-24,dat,Ăn uống,213817,Khoản chi đột xuất
B24DCCC000,2024-06-04,dat,Di chuyển,359059,Thanh toán dịch vụ
B24DCCC000,2024-08-11,dat,Mua sắm,93242,Thanh toán dịch vụ
B24DCCC000,2024-08-16,dat,Ăn uống,199376,Chi phí cần thiết trong tháng
B24DCCC000,2024-02-19,dat,Học tập,98006,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-07-03,dat,Giải trí,395744,Chi phí cần thiết trong tháng
B24DCCC000,2024-10-17,dat,Giải trí,396841,Thanh toán dịch vụ
B24DCCC000,2024-03-08,dat,Di chuyển,190046,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-07-24,dat,Giải trí,97089,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-11-20,dat,Ăn uống,483158,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-01-12,dat,Ăn uống,207228,Khoản chi đột xuất
B24DCCC000,2024-02-12,dat,Y tế,108133,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-09-02,dat,Học tập,376466,Chi phí cần thiết trong tháng
B24DCCC000,2024-10-12,dat,Di chuyển,73391,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-09-10,dat,Y tế,385665,Chi phí cần thiết trong tháng
B24DCCC000,2024-01-14,dat,Di chuyển,141265,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-01-17,dat,Khác,306202,Chi phí cần thiết trong tháng
B24DCCC000,2024-11-05,dat,Khác,444996,Chi phí cần thiết trong tháng
B24DCCC000,2024-03-02,dat,Học tập,493745,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-12-30,dat,Ăn uống,422491,Chi phí cần thiết trong tháng
B24DCCC000,2024-05-18,dat,Giải trí,124673,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-01-04,dat,Giải trí,296938,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-12-25,dat,Y tế,375086,Thanh toán dịch vụ
B24DCCC000,2024-08-08,dat,Mua sắm,466256,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-07-12,dat,Học tập,155692,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-09-07,dat,Khác,161916,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-07-04,dat,Khác,130583,Khoản chi đột xuất
B24DCCC000,2024-04-17,dat,Ăn uống,202406,Khoản chi đột xuất
B24DCCC000,2024-10-08,dat,Học tập,487233,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-06-29,dat,Học tập,470240,Thanh toán dịch vụ
B24DCCC000,2024-05-21,dat,Học tập,200156,Thanh toán dịch vụ
B24DCCC000,2024-06-11,dat,Khác,38128,Thanh toán dịch vụ
B24DCCC000,2024-03-20,dat,Mua sắm,402962,Chi phí cần thiết trong tháng
B24DCCC000,2024-11-19,dat,Khác,452005,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-08-14,dat,Di chuyển,58193,Thanh toán dịch vụ
B24DCCC000,2024-05-04,dat,Học tập,34992,Khoản chi đột xuất
B24DCCC000,2024-04-01,dat,Y tế,382572,Khoản chi đột xuất
B24DCCC000,2024-12-24,dat,Di chuyển,99509,Chi phí cần thiết trong tháng
B24DCCC000,2024-09-14,dat,Khác,206808,Chi phí cần thiết trong tháng
B24DCCC000,2024-06-09,dat,Khác,21468,Khoản chi đột xuất
B24DCCC000,2024-11-08,dat,Di chuyển,203468,Khoản chi đột xuất
B24DCCC000,2024-04-02,dat,Di chuyển,492344,Khoản chi đột xuất
B24DCCC000,2024-11-13,dat,Học tập,389362,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-04-21,dat,Khác,480971,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-05-30,dat,Mua sắm,416661,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-09-22,dat,Mua sắm,364524,Thanh toán dịch vụ
B24DCCC000,2024-10-25,dat,Khác,171142,Chi phí cần thiết trong tháng
B24DCCC000,2024-03-28,dat,Khác,481404,Thanh toán dịch vụ
B24DCCC000,2024-05-18,dat,Di chuyển,467768,Thanh toán dịch vụ
B24DCCC000,2024-03-01,dat,Ăn uống,429383,Khoản chi đột xuất
B24DCCC000,2024-06-07,dat,Y tế,73199,Chi phí cần thiết trong tháng
B24DCCC000,2024-03-28,dat,Y tế,52611,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-11-21,dat,Y tế,339243,Khoản chi đột xuất
B24DCCC000,2024-06-28,dat,Y tế,412122,Thanh toán dịch vụ
B24DCCC000,2024-10-23,dat,Ăn uống,183699,Chi phí cần thiết trong tháng
B24DCCC000,2024-10-13,dat,Mua sắm,256852,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-09-09,dat,Ăn uống,155144,Thanh toán dịch vụ
B24DCCC000,2024-12-11,dat,Y tế,109080,Chi phí cần thiết trong tháng
B24DCCC000,2024-08-30,dat,Khác,470070,Khoản chi đột xuất
B24DCCC000,2024-08-17,dat,Học tập,20984,Khoản chi đột xuất
B24DCCC000,2024-12-05,dat,Giải trí,332897,Thanh toán dịch vụ
B24DCCC000,2024-12-28,dat,Y tế,280217,Khoản chi đột xuất
B24DCCC000,2024-09-14,dat,Y tế,177824,Thanh toán dịch vụ
B24DCCC000,2024-03-17,dat,Y tế,214037,Chi phí cần thiết trong tháng
B24DCCC000,2024-05-23,dat,Khác,456047,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-08-18,dat,Di chuyển,221079,Thanh toán dịch vụ
B24DCCC000,2024-06-01,dat,Khác,411726,Thanh toán dịch vụ
B24DCCC000,2024-05-21,dat,Giải trí,445865,Chi phí cần thiết trong tháng
B24DCCC000,2024-11-22,dat,Khác,99427,Khoản chi đột xuất
B24DCCC000,2024-08-04,dat,Y tế,250131,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-07-28,dat,Khác,295837,Khoản chi đột xuất
B24DCCC000,2024-09-22,dat,Ăn uống,464820,Thanh toán dịch vụ
B24DCCC000,2024-01-15,dat,Khác,119296,Thanh toán dịch vụ
B24DCCC000,2024-11-09,dat,Ăn uống,174610,Khoản chi đột xuất
B24DCCC000,2024-09-10,dat,Khác,243465,Khoản chi đột xuất
B24DCCC000,2024-01-29,dat,Giải trí,425806,Chi phí cần thiết trong tháng
B24DCCC000,2024-07-26,dat,Giải trí,331062,Thanh toán dịch vụ
B24DCCC000,2024-06-17,dat,Mua sắm,57834,Khoản chi đột xuất
B24DCCC000,2024-12-29,dat,Học tập,254922,Thanh toán dịch vụ
B24DCCC000,2024-04-21,dat,Học tập,277574,Thanh toán dịch vụ
B24DCCC000,2024-05-06,dat,Di chuyển,162148,Chi phí cần thiết trong tháng
B24DCCC000,2024-07-09,dat,Học tập,471444,Thanh toán dịch vụ
B24DCCC000,2024-09-20,dat,Mua sắm,244884,Khoản chi đột xuất
B24DCCC000,2024-01-06,dat,Giải trí,482232,Chi phí cần thiết trong tháng
B24DCCC000,2024-11-01,dat,Học tập,274256,Thanh toán dịch vụ
B24DCCC000,2024-02-21,dat,Khác,398880,Khoản chi đột xuất
B24DCCC000,2024-12-12,dat,Khác,32139,Khoản chi đột xuất
B24DCCC000,2024-06-14,dat,Y tế,196530,Thanh toán dịch vụ
B24DCCC000,2024-01-12,dat,Học tập,442994,Khoản chi đột xuất
B24DCCC000,2024-07-29,dat,Ăn uống,65488,Khoản chi đột xuất
B24DCCC000,2024-07-23,dat,Mua sắm,495397,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-05-08,dat,Ăn uống,331249,Khoản chi đột xuất
B24DCCC000,2024-10-26,dat,Giải trí,36096,Thanh toán dịch vụ
B24DCCC000,2024-09-24,dat,Y tế,243871,Khoản chi đột xuất
B24DCCC000,2024-04-19,dat,Mua sắm,271322,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-07-06,dat,Y tế,404063,Thanh toán dịch vụ
B24DCCC000,2024-06-01,dat,Y tế,354459,Chi phí cần thiết trong tháng
B24DCCC000,2024-08-27,dat,Mua sắm,34423,Khoản chi đột xuất
B24DCCC000,2024-09-22,dat,Di chuyển,373806,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-01-27,dat,Khác,278882,Chi phí cần thiết trong tháng
B24DCCC000,2024-10-03,dat,Di chuyển,44041,Khoản chi đột xuất
B24DCCC000,2024-01-19,dat,Khác,255806,Thanh toán dịch vụ
B24DCCC000,2024-11-19,dat,Mua sắm,462958,Thanh toán dịch vụ
B24DCCC000,2024-11-29,dat,Y tế,262839,Thanh toán dịch vụ
B24DCCC000,2024-10-28,dat,Ăn uống,108342,Thanh toán dịch vụ
B24DCCC000,2024-04-03,dat,Ăn uống,343371,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-08-23,dat,Học tập,469074,Phí dịch vụ hoặc tiện ích
B24DCCC000,2024-04-30,dat,Mua sắm,347499,Thanh toán dịch vụ
